"map","file","graphics_id"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_C"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_D"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_F"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_2"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_3"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_4"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_5"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_6"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_7"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_8"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_9"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_A"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_B"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_C"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_D"
"MAP_SECRET_BASE_YELLOW_CAVE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave3\map.json","OBJ_EVENT_GFX_VAR_F"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_2"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_3"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_4"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_5"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_6"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_7"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_8"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_9"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_A"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_B"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_C"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_D"
"MAP_SECRET_BASE_YELLOW_CAVE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave4\map.json","OBJ_EVENT_GFX_VAR_F"
"MAP_SLATEPORT_CITY_BATTLE_TENT_BATTLE_ROOM","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SlateportCity_BattleTentBattleRoom\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_SLATEPORT_CITY_BATTLE_TENT_BATTLE_ROOM","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SlateportCity_BattleTentBattleRoom\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_SOOTOPOLIS_CITY_MYSTERY_EVENTS_HOUSE_B1F","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SootopolisCity_MysteryEventsHouse_B1F\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_SOUTHERN_ISLAND_INTERIOR","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SouthernIsland_Interior\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_SOUTHERN_ISLAND_INTERIOR","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SouthernIsland_Interior\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_TESTLABOR","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_2"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_3"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_4"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_5"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_6"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_7"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_8"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_9"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_A"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_B"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_C"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_D"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_E"
"MAP_TESTLABOR_FIELDMOVES","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\Testlabor_fieldmoves\map.json","OBJ_EVENT_GFX_VAR_F"
"MAP_UNION_ROOM","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\UnionRoom\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_UNION_ROOM","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\UnionRoom\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_UNION_ROOM","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\UnionRoom\map.json","OBJ_EVENT_GFX_VAR_2"
"MAP_UNION_ROOM","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\UnionRoom\map.json","OBJ_EVENT_GFX_VAR_3"
"MAP_UNION_ROOM","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\UnionRoom\map.json","OBJ_EVENT_GFX_VAR_4"
"MAP_UNION_ROOM","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\UnionRoom\map.json","OBJ_EVENT_GFX_VAR_5"
"MAP_UNION_ROOM","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\UnionRoom\map.json","OBJ_EVENT_GFX_VAR_6"
"MAP_UNION_ROOM","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\UnionRoom\map.json","OBJ_EVENT_GFX_VAR_7"
"MAP_VERDANTURF_TOWN_BATTLE_TENT_BATTLE_ROOM","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\VerdanturfTown_BattleTentBattleRoom\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_VERDANTURF_TOWN_BATTLE_TENT_BATTLE_ROOM","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\VerdanturfTown_BattleTentBattleRoom\map.json","OBJ_EVENT_GFX_VAR_1"
